Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Distr/80/Freeflow;0%;70.11459351;0.002347371;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Rural;URB/Distr/80/St+Go;0%;15.47901249;0.004728473;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Local/30/Freeflow;0%;30.15937805;0.003871977;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Local/30/St+Go;0%;9.621915817;0.005926943;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Local/50/Freeflow;0%;41.66276932;0.002914616;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Local/50/St+Go;0%;12.48864651;0.005244335;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Access/30/Freeflow;0%;28.9127121;0.003637433;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Access/30/St+Go;0%;9.621915817;0.005926943;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Access/50/Freeflow;0%;40.68198395;0.003084541;Ø/France - Avg;;
IDF_2021_VehCat_OnlyCar[4.1];pass. car;2021;REF F HB41;PM2.5;Urban;URB/Access/50/St+Go;0%;12.48868275;0.005244132;Ø/France - Avg;;
