Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/MW-City/110/St+Go;0%;17.92109489;0.241195321;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Trunk-Nat./70/Freeflow;0%;65.83341217;0.171372235;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Trunk-Nat./70/St+Go;0%;14.40676308;0.275891185;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-Nat./80/Freeflow;0%;74.38507843;0.162037238;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-Nat./80/St+Go;0%;15.47885513;0.304405242;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-Nat./90/Freeflow;0%;86.32706451;0.131325021;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-Nat./90/St+Go;0%;15.47711849;0.304524511;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-Nat./100/Freeflow;0%;95.18093109;0.13090539;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-Nat./100/St+Go;0%;17.92463303;0.240385622;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-Nat./110/Freeflow;0%;103.0821686;0.170722455;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-Nat./110/St+Go;0%;17.92001534;0.240192577;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Trunk-City/50/Freeflow;0%;49.35813141;0.125534698;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Trunk-City/50/St+Go;0%;12.4886713;0.221541107;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Trunk-City/60/Freeflow;0%;57.21209335;0.256374091;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Trunk-City/60/St+Go;0%;12.48867226;0.221541062;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Trunk-City/70/Freeflow;0%;65.83341217;0.171372235;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Trunk-City/70/St+Go;0%;14.40676308;0.275891185;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-City/80/Freeflow;0%;74.38507843;0.162037238;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-City/80/St+Go;0%;15.47885513;0.304405242;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-City/90/Freeflow;0%;86.32706451;0.131325021;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Trunk-City/90/St+Go;0%;15.47711849;0.304524511;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/30/Freeflow;0%;31.04372978;0.119014695;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/30/St+Go;0%;9.621912003;0.227384031;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/40/Freeflow;0%;39.04907227;0.109360613;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/40/St+Go;0%;11.82721329;0.211132094;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/50/Freeflow;0%;42.95036697;0.145117491;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/50/St+Go;0%;12.48869419;0.221540526;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/60/Freeflow;0%;52.0008049;0.147151336;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/60/St+Go;0%;12.4885006;0.221540302;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/70/Freeflow;0%;66.27461243;0.170829743;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Distr/70/St+Go;0%;14.40466785;0.275874704;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Distr/80/Freeflow;0%;70.11457825;0.12108396;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Rural;URB/Distr/80/St+Go;0%;15.47916317;0.304417044;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Local/30/Freeflow;0%;30.15937805;0.131924301;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Local/30/St+Go;0%;9.621912003;0.227384031;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Local/40/Freeflow;0%;38.11209869;0.124467;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Local/40/St+Go;0%;11.82717133;0.211133152;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Local/50/Freeflow;0%;41.66275406;0.128874838;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Local/50/St+Go;0%;12.48867226;0.221541062;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Local/60/Freeflow;0%;51.16711807;0.14573282;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Local/60/St+Go;0%;12.48855686;0.22154057;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Access/30/Freeflow;0%;28.91270638;0.134682119;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Access/30/St+Go;0%;9.621912003;0.227384031;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Access/40/Freeflow;0%;35.62505722;0.136459425;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Access/40/St+Go;0%;11.82716274;0.211133182;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Access/50/Freeflow;0%;40.68207169;0.159065187;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CO;Urban;URB/Access/50/St+Go;0%;12.48869419;0.221540526;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/80/Freeflow;0%;82.81607056;0.278398931;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/80/St+Go;0%;15.47885513;0.698174775;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/90/Freeflow;0%;92.81604004;0.323528677;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/90/St+Go;0%;17.92219162;0.64450562;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/100/Freeflow;0%;102.0331345;0.352835745;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/100/St+Go;0%;17.92219162;0.644499779;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/110/Freeflow;0%;112.0321426;0.402415246;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/110/St+Go;0%;17.92120361;0.644499719;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/120/Freeflow;0%;122.0303116;0.503786922;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/120/St+Go;0%;17.91460991;0.644490778;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/130/Freeflow;0%;132.6271362;0.678761244;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/130/St+Go;0%;17.92095566;0.644208908;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/>130/Freeflow;0%;142.7669373;0.907093763;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/MW/>130/St+Go;0%;17.91753197;0.644054413;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/Semi-MW/90/Freeflow;0%;87.65540314;0.331112385;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/Semi-MW/90/St+Go;0%;17.91980171;0.644366622;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/Semi-MW/110/Freeflow;0%;106.9844055;0.415553361;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;MW;RUR/Semi-MW/110/St+Go;0%;17.91929436;0.644442499;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Urban;RUR/Trunk/60/Freeflow;0%;62.06960678;0.307109296;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Urban;RUR/Trunk/60/St+Go;0%;13.27765656;0.759525776;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/70/Freeflow;0%;71.14556122;0.333707303;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/70/St+Go;0%;14.40660191;0.710323453;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/80/Freeflow;0%;79.04332733;0.278036535;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/80/St+Go;0%;15.47891235;0.69608134;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/90/Freeflow;0%;87.65540314;0.330146432;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/90/St+Go;0%;15.47173786;0.696123183;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/100/Freeflow;0%;96.43128204;0.350109696;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/100/St+Go;0%;17.9192524;0.642662823;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/110/Freeflow;0%;106.9844055;0.414373428;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Trunk/110/St+Go;0%;17.91929436;0.642572761;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Urban;RUR/Distr/50/Freeflow;0%;48.93725204;0.300600052;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Urban;RUR/Distr/50/St+Go;0%;12.48867226;0.678566396;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Urban;RUR/Distr/60/Freeflow;0%;57.93897247;0.295471042;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Urban;RUR/Distr/60/St+Go;0%;13.27598476;0.759490728;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Distr/70/Freeflow;0%;66.94226074;0.304525465;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Distr/70/St+Go;0%;14.40682983;0.710357547;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Distr/80/Freeflow;0%;76.14403534;0.324298531;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Distr/80/St+Go;0%;15.47885513;0.696032763;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Distr/90/Freeflow;0%;85.08071899;0.358639419;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Distr/90/St+Go;0%;15.47851944;0.696029127;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Distr/100/Freeflow;0%;94.0226593;0.407182306;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Rural;RUR/Distr/100/St+Go;0%;17.93109322;0.642236352;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Urban;RUR/Distr-sin./50/Freeflow;0%;43.23242569;0.375754595;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Urban;RUR/Distr-sin./50/St+Go;0%;12.48866558;0.678580821;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NOx;Urban;RUR/Distr-sin./60/Freeflow;0%;51.42971039;0.342502236;Ø/France - Avg;;
